base_ref,base_sha,closed_at,created_at,draft,head_ref,head_sha,html_url,merge_commit_sha,merged_at,number,state,title,updated_at,user,files_changed,additions,deletions,changes,deletion_ratio,touch_main_js,touch_config_js,touch_anchorage,touch_landmark,touch_validator,added_files,modified_files,removed_files,filenames,kw_stale,kw_rollback,kw_sparse,kw_post_array,kw_duplicate,kw_green_but_bad,kw_not_merge_safe,kw_merge_safe_positive,comment_count,comment_chars,risk_comment_label,title_cosmic_batch,title_landmark,title_fix,slot_start,slot_end,slot_span,merged,closed_unmerged,open,created_hour_utc,created_date,minutes_since_prev_merge,merges_prior_30m,prs_created_prior_30m,git_base_exists,git_head_exists,git_merge_sha_exists,git_merge_base_sha,git_base_is_ancestor_of_head,git_merge_base_is_base,git_commits_behind_base,git_commits_ahead_base,git_files_changed,git_additions,git_deletions,git_changes,git_deletion_ratio,git_filenames,git_touch_main_js,git_touch_config_js,git_touch_anchorage,git_touch_landmark,git_touch_validator,git_added_files,git_modified_files,git_removed_files,git_renamed_or_copied_files,git_base_cosmic_sights,git_head_cosmic_sights,git_cosmic_sights_delta
main,4b7ce2526353e2774aeb2517f1ff2f638bea479b,2026-05-08 19:18:47+00:00,2026-05-08 19:17:53+00:00,False,opus47-anchorage-v138,8166496fb4955e6ae22e84b7778400628982c74d,https://github.com/ai-village-agents/the-universe/pull/464,758239c9bc556024a15fceb5fbf1d7eed066471d,2026-05-08 19:18:47+00:00,464,closed,Anchorage v138: coastal monk seal + pier accordion duo + pier book swap,2026-05-08 19:18:47+00:00,claude-opus-4-7-village,1,142,0,142,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,19,2026-05-08,0.18333333333333332,22,42,1,1,1,4b7ce2526353e2774aeb2517f1ff2f638bea479b,1,1,0,1,1,142,0,142,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,675d991ab95afafe14d96257ef02944da9217cef,2026-05-08 19:22:48+00:00,2026-05-08 19:18:41+00:00,False,feat/add-stellar-evolution-sights,892852f6f4fa4a3d4038118498b6f2ae45b2c2f5,https://github.com/ai-village-agents/the-universe/pull/465,3a6482b9432f05fec3eacabebb7e28970915247a,2026-05-08 19:22:47+00:00,465,closed,feat: add 25 stellar evolution sights (12701-12725),2026-05-08 19:22:48+00:00,gemini-25-pro-collab,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12701.0,12725.0,25.0,1,0,0,19,2026-05-08,0.9833333333333333,22,42,1,1,1,675d991ab95afafe14d96257ef02944da9217cef,1,1,0,2,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,e29a1ba2c9f30c39754e8b3ba6967aa3dbe22bcc,2026-05-08 19:20:31+00:00,2026-05-08 19:19:15+00:00,False,opus45-stellar-winds-v1,787c5a1c6cf3ba54d9be5709eb9c9d859c7332f7,https://github.com/ai-village-agents/the-universe/pull/466,675d991ab95afafe14d96257ef02944da9217cef,2026-05-08 19:20:31+00:00,466,closed,"Batch: Stellar Winds & Mass Loss (25 cosmic sights, 12676-12700)",2026-05-08 19:20:32+00:00,claude-opus-4-5,1,26,0,26,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12676.0,12700.0,25.0,1,0,0,19,2026-05-08,0.4666666666666667,23,43,1,1,1,e29a1ba2c9f30c39754e8b3ba6967aa3dbe22bcc,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,758239c9bc556024a15fceb5fbf1d7eed066471d,2026-05-08 19:21:57+00:00,2026-05-08 19:19:17+00:00,False,haiku-batch-172-stellar-kinematics-12776-12800,033423a2e79e6373f7846a0b84cb65c37d6362e8,https://github.com/ai-village-agents/the-universe/pull/467,,,467,closed,Batch 172: Stellar Kinematics & Dynamics (12776-12800),2026-05-08 19:21:57+00:00,claudehaiku45,1,27,0,27,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,78,0,1,0,0,12776.0,12800.0,25.0,0,1,0,19,2026-05-08,0.5,23,44,1,1,0,4b7ce2526353e2774aeb2517f1ff2f638bea479b,0,0,1,1,2,27,142,169,0.8402366863905325,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
main,675d991ab95afafe14d96257ef02944da9217cef,2026-05-08 19:24:01+00:00,2026-05-08 19:20:12+00:00,False,gemini-batch-pwe,9013ec2c039bff97141f41dbac6a37e8b96b9395,https://github.com/ai-village-agents/the-universe/pull/468,483a06269d785a57d7dd5714407e1e7604d04741,,468,closed,"Batch: Plasma Wave Emissions (25 cosmic sights, 12701-12725)",2026-05-08 19:24:01+00:00,gemini-3-1-pro,1,201,0,201,0.0,1,0,0,0,0,0,1,0,main.js,1,1,0,0,0,0,0,1,1,287,1,1,0,0,12701.0,12725.0,25.0,0,1,0,19,2026-05-08,0.8,24,44,1,1,0,675d991ab95afafe14d96257ef02944da9217cef,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,675d991ab95afafe14d96257ef02944da9217cef,2026-05-08 19:21:25+00:00,2026-05-08 19:21:21+00:00,False,k2-6-batch-161-stellar-winds-12676-12700,eb2babbd50d0da3f1945663b2b0656e8c31f54a0,https://github.com/ai-village-agents/the-universe/pull/469,,,469,closed,"Batch: Stellar Winds and Mass Loss (25 cosmic sights, 12676-12700)",2026-05-08 19:21:25+00:00,kimi-k26,1,126,1,127,0.007874015748031496,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,1,24,1,1,0,0,12676.0,12700.0,25.0,0,1,0,19,2026-05-08,0.8333333333333334,24,44,1,1,0,758239c9bc556024a15fceb5fbf1d7eed066471d,0,0,2,1,1,75,177,252,0.7023809523809523,main.js,1,0,0,0,0,0,1,0,0,,,
main,3a6482b9432f05fec3eacabebb7e28970915247a,2026-05-08 19:23:58+00:00,2026-05-08 19:22:50+00:00,False,haiku-batch-173-gravitational-lensing-12801-12825,a88247f3d4db2cbc4970998b4457d2d1fcb0686b,https://github.com/ai-village-agents/the-universe/pull/470,989fd983830a2bbffa9c441b83c54cf3a377d784,2026-05-08 19:23:58+00:00,470,closed,Batch 173: Gravitational Lensing (12801-12825),2026-05-08 19:23:58+00:00,claudehaiku45,1,27,0,27,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12801.0,12825.0,25.0,1,0,0,19,2026-05-08,0.05,24,43,1,1,1,3a6482b9432f05fec3eacabebb7e28970915247a,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,989fd983830a2bbffa9c441b83c54cf3a377d784,2026-05-08 19:25:29+00:00,2026-05-08 19:24:53+00:00,False,haiku-batch-174-supernova-type-ia-12776-12800,7ab17aef0abdca6dd855b20251e05815e3864779,https://github.com/ai-village-agents/the-universe/pull/471,4fee415fb2e0d1733c31a20daeee0f89f437470c,2026-05-08 19:25:29+00:00,471,closed,Batch 174: Supernova Type Ia Cosmology (12776-12800),2026-05-08 19:25:29+00:00,claudehaiku45,1,27,0,27,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12776.0,12800.0,25.0,1,0,0,19,2026-05-08,0.9166666666666666,23,40,1,1,1,989fd983830a2bbffa9c441b83c54cf3a377d784,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,4fee415fb2e0d1733c31a20daeee0f89f437470c,2026-05-08 19:26:49+00:00,2026-05-08 19:25:31+00:00,False,opus45-interstellar-dust-v1,fa327e359ddff14ce5acd89577753d474fb7ee9e,https://github.com/ai-village-agents/the-universe/pull/472,82aa4770f1168deef9ef6881c6a482d158c4060f,2026-05-08 19:26:49+00:00,472,closed,"Batch: Interstellar Dust Properties (25 cosmic sights, 12751-12775)",2026-05-08 19:26:49+00:00,claude-opus-4-5,1,26,0,26,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12751.0,12775.0,25.0,1,0,0,19,2026-05-08,0.03333333333333333,24,40,1,1,1,4fee415fb2e0d1733c31a20daeee0f89f437470c,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,47352c94befb8cf30d2526b74c061be373144837,2026-05-08 19:28:15+00:00,2026-05-08 19:26:29+00:00,False,gemini-batch-neutron-star-glitches,6f5ea5bbc16872e0c0a47c466b10b6a33b274730,https://github.com/ai-village-agents/the-universe/pull/473,ec2e5224aa5014f62bd92d22425e6f0221ce82af,2026-05-08 19:28:15+00:00,473,closed,"Batch: Neutron Star Glitches (25 cosmic sights, 12801-12825)",2026-05-08 19:28:18+00:00,gemini-3-1-pro,1,201,0,201,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12801.0,12825.0,25.0,1,0,0,19,2026-05-08,1.0,22,40,1,1,1,47352c94befb8cf30d2526b74c061be373144837,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,82aa4770f1168deef9ef6881c6a482d158c4060f,2026-05-08 19:28:02+00:00,2026-05-08 19:26:30+00:00,False,haiku-batch-175-xray-binary-evolution-12776-12800,26fb2ce5ef06f09ef06749a8efd06a894e1be2c1,https://github.com/ai-village-agents/the-universe/pull/474,3512d4c5ffc3fcb47f63880c3ea00bb40f4ddef8,,474,closed,Batch 175: X-ray Binary Evolution (12776-12800),2026-05-08 19:28:02+00:00,claudehaiku45,1,27,0,27,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,63,0,1,0,0,12776.0,12800.0,25.0,0,1,0,19,2026-05-08,1.0166666666666666,22,41,1,1,0,82aa4770f1168deef9ef6881c6a482d158c4060f,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,82aa4770f1168deef9ef6881c6a482d158c4060f,2026-05-08 19:27:44+00:00,2026-05-08 19:26:50+00:00,False,opus47-anchorage-v139,6f715ab80e73ebe81fc474cb9b74dccb81082a3c,https://github.com/ai-village-agents/the-universe/pull/475,47352c94befb8cf30d2526b74c061be373144837,2026-05-08 19:27:44+00:00,475,closed,Anchorage v139: fortune teller + otter raft + carving station,2026-05-08 19:27:44+00:00,claude-opus-4-7-village,1,219,0,219,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,19,2026-05-08,0.016666666666666666,23,40,1,1,1,82aa4770f1168deef9ef6881c6a482d158c4060f,1,1,0,1,1,219,0,219,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,ec2e5224aa5014f62bd92d22425e6f0221ce82af,2026-05-08 19:29:45+00:00,2026-05-08 19:28:36+00:00,False,opus45-exoplanet-detection-v1,e895d9ebeba659f2a914ad23e4778ec205c8c415,https://github.com/ai-village-agents/the-universe/pull/476,408ce6fccc8b6a817174e6c2df766494cd2cf7e4,2026-05-08 19:29:45+00:00,476,closed,"Batch: Exoplanet Detection Methods (25 cosmic sights, 12826-12850)",2026-05-08 19:29:47+00:00,claude-opus-4-5,1,26,0,26,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12826.0,12850.0,25.0,1,0,0,19,2026-05-08,0.35,23,37,1,1,1,ec2e5224aa5014f62bd92d22425e6f0221ce82af,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,408ce6fccc8b6a817174e6c2df766494cd2cf7e4,2026-05-08 19:30:16+00:00,2026-05-08 19:29:23+00:00,False,opus47-anchorage-v140,e28bddab2f68314b4c61266a48007b6b00cc5a40,https://github.com/ai-village-agents/the-universe/pull/477,0801420deaa5ca7e14f884178e874a65d4b13de2,2026-05-08 19:30:16+00:00,477,closed,Anchorage v140: picnic + oyster shucker + kite festival,2026-05-08 19:30:16+00:00,claude-opus-4-7-village,1,219,0,219,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,19,2026-05-08,1.1333333333333333,23,38,1,1,1,408ce6fccc8b6a817174e6c2df766494cd2cf7e4,1,1,0,1,1,219,0,219,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,9cf066ee4fb7386f1acc693380f9e4807682ac3f,2026-05-08 19:38:04+00:00,2026-05-08 19:31:10+00:00,False,deepseek-computational-astro-12726-12750,d7da92955e4ba6b3abfab8359f05f24972607d73,https://github.com/ai-village-agents/the-universe/pull/478,,,478,closed,Batch: Advanced Computational Astrophysics Methods (12726-12750),2026-05-08 19:38:04+00:00,deepseek-v32,1,202,2,204,0.00980392156862745,1,0,0,0,0,0,1,0,main.js,1,1,0,0,0,0,0,0,1,291,1,1,0,0,12726.0,12750.0,25.0,0,1,0,19,2026-05-08,0.9,24,34,1,1,0,9cf066ee4fb7386f1acc693380f9e4807682ac3f,1,1,0,1,1,202,2,204,0.0098039215686274,main.js,1,0,0,0,0,0,1,0,0,,,
main,0801420deaa5ca7e14f884178e874a65d4b13de2,2026-05-08 19:37:27+00:00,2026-05-08 19:31:37+00:00,False,opus45-star-cluster-dynamics-v1,ab97566e80c5e0cc81b3bdaf4e7284b2db5c3536,https://github.com/ai-village-agents/the-universe/pull/479,,,479,closed,"Batch: Star Cluster Dynamics (25 cosmic sights, 12851-12875)",2026-05-08 19:37:27+00:00,claude-opus-4-5,1,27,1,28,0.03571428571428571,1,0,0,0,0,0,1,0,main.js,1,0,0,0,0,0,0,0,1,149,1,1,0,0,12851.0,12875.0,25.0,0,1,0,19,2026-05-08,1.35,24,34,1,1,0,0801420deaa5ca7e14f884178e874a65d4b13de2,1,1,0,1,1,27,1,28,0.0357142857142857,main.js,1,0,0,0,0,0,1,0,0,,,
main,0801420deaa5ca7e14f884178e874a65d4b13de2,2026-05-08 19:32:14+00:00,2026-05-08 19:31:50+00:00,False,opus47-anchorage-v141,2fc43a2bc07987609fd2ce3f74e3ccad6c853e5e,https://github.com/ai-village-agents/the-universe/pull/480,9cf066ee4fb7386f1acc693380f9e4807682ac3f,2026-05-08 19:32:13+00:00,480,closed,Anchorage v141: hermit crab + rope splice + sand bottle,2026-05-08 19:32:14+00:00,claude-opus-4-7-village,1,185,0,185,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,19,2026-05-08,1.5666666666666667,24,35,1,1,1,0801420deaa5ca7e14f884178e874a65d4b13de2,1,1,0,1,1,185,0,185,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,9cf066ee4fb7386f1acc693380f9e4807682ac3f,2026-05-08 19:34:03+00:00,2026-05-08 19:32:27+00:00,False,haiku-batch-177-reionization-epoch-12876-12900,b876a0967914f78381243938fa445c017114e2cf,https://github.com/ai-village-agents/the-universe/pull/481,4ac0fae9b47647e0d44e81b6803bb62d1300d16e,2026-05-08 19:34:03+00:00,481,closed,Batch 177: Reionization Epoch Physics (12876-12900),2026-05-08 19:34:03+00:00,claudehaiku45,1,27,0,27,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12876.0,12900.0,25.0,1,0,0,19,2026-05-08,0.23333333333333334,24,36,1,1,1,9cf066ee4fb7386f1acc693380f9e4807682ac3f,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,7eb8879e2e4de6b8b877f0482e46e3fc7b077c99,2026-05-08 19:39:17+00:00,2026-05-08 19:32:55+00:00,False,exotic-matter-sights,89b201c0ca08ec70b3bc2e088b25ed8e697f15c9,https://github.com/ai-village-agents/the-universe/pull/482,aba3f86b7765f8ed3380eee68fb93994fcc6fa7e,,482,closed,feat: add 25 exotic matter sights (13001-13025),2026-05-08 19:39:17+00:00,gemini-25-pro-collab,1,301,0,301,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,1,389,1,1,0,0,13001.0,13025.0,25.0,0,1,0,19,2026-05-08,0.7,24,37,1,1,0,0801420deaa5ca7e14f884178e874a65d4b13de2,0,0,6,1,2,326,838,1164,0.7199312714776632,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
main,4ac0fae9b47647e0d44e81b6803bb62d1300d16e,2026-05-08 19:34:56+00:00,2026-05-08 19:33:40+00:00,False,opus47-anchorage-v142,7acd935f8da2da20cca4b2628b927ba5ec41eba2,https://github.com/ai-village-agents/the-universe/pull/483,f1994336d6fdab4372ba8bfb607df170f765f3ac,2026-05-08 19:34:56+00:00,483,closed,Anchorage v142: lantern release + gull feeder + wishing well,2026-05-08 19:34:56+00:00,claude-opus-4-7-village,1,190,0,190,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,19,2026-05-08,1.45,24,37,1,1,1,4ac0fae9b47647e0d44e81b6803bb62d1300d16e,1,1,0,1,1,190,0,190,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,f1994336d6fdab4372ba8bfb607df170f765f3ac,2026-05-08 19:35:59+00:00,2026-05-08 19:35:01+00:00,False,fix-syntax-error-12701,2654b3b9a4b20a11c4e37398493898ccfac0eb8a,https://github.com/ai-village-agents/the-universe/pull/484,953217b29bb040fe2a7fd7a20219584f01d9d257,2026-05-08 19:35:59+00:00,484,closed,Fix Syntax Error: Delete stray objects outside cosmicSights array causing black screen,2026-05-08 19:35:59+00:00,gemini-3-1-pro,1,0,25,25,1.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,1,0,0,19,2026-05-08,0.08333333333333333,25,36,1,1,1,f1994336d6fdab4372ba8bfb607df170f765f3ac,1,1,0,1,1,0,25,25,1.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,953217b29bb040fe2a7fd7a20219584f01d9d257,2026-05-08 19:37:05+00:00,2026-05-08 19:35:05+00:00,False,haiku-batch-178-dark-energy-equation-12901-12925,953217b29bb040fe2a7fd7a20219584f01d9d257,https://github.com/ai-village-agents/the-universe/pull/485,763cec339b740e175d597d59a28679a74d71cfbe,,485,closed,Batch 178: Dark Energy Equation of State (12901-12925),2026-05-08 19:37:05+00:00,claudehaiku45,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12901.0,12925.0,25.0,0,1,0,19,2026-05-08,0.15,25,37,1,1,0,953217b29bb040fe2a7fd7a20219584f01d9d257,1,1,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,,,
main,953217b29bb040fe2a7fd7a20219584f01d9d257,2026-05-08 19:37:30+00:00,2026-05-08 19:36:37+00:00,False,opus47-anchorage-v143,c9c321f9db7e8874ef2a22ea840ef0182495e366,https://github.com/ai-village-agents/the-universe/pull/486,2c2a6f7610de339172443a760ecc85056e9bd73b,2026-05-08 19:37:30+00:00,486,closed,Anchorage v143: tidepool guide + metal sculptor + shark watch,2026-05-08 19:37:30+00:00,claude-opus-4-7-village,1,235,0,235,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,19,2026-05-08,0.6333333333333333,24,37,1,1,1,953217b29bb040fe2a7fd7a20219584f01d9d257,1,1,0,1,1,235,0,235,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,2c2a6f7610de339172443a760ecc85056e9bd73b,2026-05-08 19:38:43+00:00,2026-05-08 19:37:31+00:00,False,gemini-batch-supermassive-bh-binaries,4a0fde4ce82780cb1869efcb5a3cc9560388e10a,https://github.com/ai-village-agents/the-universe/pull/487,7eb8879e2e4de6b8b877f0482e46e3fc7b077c99,2026-05-08 19:38:43+00:00,487,closed,"Batch: Supermassive Black Hole Binaries (25 cosmic sights, 12876-12900)",2026-05-08 19:38:43+00:00,gemini-3-1-pro,1,201,0,201,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12876.0,12900.0,25.0,1,0,0,19,2026-05-08,0.016666666666666666,25,38,1,1,1,2c2a6f7610de339172443a760ecc85056e9bd73b,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,7eb8879e2e4de6b8b877f0482e46e3fc7b077c99,2026-05-08 19:41:39+00:00,2026-05-08 19:41:04+00:00,False,opus45-grb-afterglows-v2,4e282a2376231adbf1ec0f6c3f7d0f6c08f1ef8d,https://github.com/ai-village-agents/the-universe/pull/488,3de785516fc5476ceb8f25d1049630dbe3c9779c,2026-05-08 19:41:39+00:00,488,closed,"Batch: Gamma-Ray Burst Afterglows (25 cosmic sights, 12901-12925)",2026-05-08 19:41:39+00:00,claude-opus-4-5,1,26,1,27,0.037037037037037035,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12901.0,12925.0,25.0,1,0,0,19,2026-05-08,2.35,23,33,1,1,1,7eb8879e2e4de6b8b877f0482e46e3fc7b077c99,1,1,0,1,1,26,1,27,0.037037037037037,main.js,1,0,0,0,0,0,1,0,0,,,
main,7eb8879e2e4de6b8b877f0482e46e3fc7b077c99,2026-05-08 19:41:48+00:00,2026-05-08 19:41:11+00:00,False,gpt54-batch-179-heliospheric-space-weather-12976-13000,04f0f26409f0ad0e02c1a50074dce746eec4c472,https://github.com/ai-village-agents/the-universe/pull/489,e502fd7ce1822bb475d2e9292b16fa789d365634,,489,closed,"Batch: Heliospheric Space Weather (25 cosmic sights, 12976-13000)",2026-05-08 19:41:48+00:00,gpt-5-4,1,151,0,151,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,409,0,1,0,0,12976.0,13000.0,25.0,0,1,0,19,2026-05-08,2.466666666666667,23,34,1,1,0,7eb8879e2e4de6b8b877f0482e46e3fc7b077c99,1,1,0,1,1,151,0,151,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,7eb8879e2e4de6b8b877f0482e46e3fc7b077c99,2026-05-08 19:42:34+00:00,2026-05-08 19:41:25+00:00,False,deepseek-computational-astro-12951-12975,ff711d28cfdf2647cba8a131b8cb070d8ebcf444,https://github.com/ai-village-agents/the-universe/pull/490,,,490,closed,Batch: Advanced Computational Astrophysics Methods Part 2 (12951-12975),2026-05-08 19:42:34+00:00,deepseek-v32,1,202,2,204,0.00980392156862745,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,407,0,1,0,0,12951.0,12975.0,25.0,0,1,0,19,2026-05-08,2.7,22,35,1,1,0,7eb8879e2e4de6b8b877f0482e46e3fc7b077c99,1,1,0,1,1,202,2,204,0.0098039215686274,main.js,1,0,0,0,0,0,1,0,0,,,
main,3de785516fc5476ceb8f25d1049630dbe3c9779c,2026-05-08 19:42:57+00:00,2026-05-08 19:42:24+00:00,False,gemini-batch-galactic-habitable-zones,dfde21668dfc2afd80b6345e77816fa9e70753e0,https://github.com/ai-village-agents/the-universe/pull/491,13d45a9f59c043dca68c0295b7818290d6e4cf1b,2026-05-08 19:42:57+00:00,491,closed,"Batch: Galactic Habitable Zones (25 cosmic sights, 12926-12950)",2026-05-08 19:42:57+00:00,gemini-3-1-pro,1,201,0,201,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12926.0,12950.0,25.0,1,0,0,19,2026-05-08,0.75,23,35,1,1,1,3de785516fc5476ceb8f25d1049630dbe3c9779c,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,13d45a9f59c043dca68c0295b7818290d6e4cf1b,2026-05-08 19:43:36+00:00,2026-05-08 19:43:14+00:00,False,haiku-batch-183-quasar-host-galaxy-evolution-13026-13050,8beb1cc5b0932d2d0fde2dff5bff393b390624b1,https://github.com/ai-village-agents/the-universe/pull/492,,,492,closed,Batch 183: Quasar Host Galaxy Evolution (13026-13050),2026-05-08 19:43:36+00:00,claudehaiku45,1,27,0,27,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,394,0,1,0,0,13026.0,13050.0,25.0,0,1,0,19,2026-05-08,0.2833333333333333,23,35,1,1,0,3de785516fc5476ceb8f25d1049630dbe3c9779c,0,0,1,1,1,26,200,226,0.8849557522123894,main.js,1,0,0,0,0,0,1,0,0,,,
main,13d45a9f59c043dca68c0295b7818290d6e4cf1b,2026-05-08 19:54:31+00:00,2026-05-08 19:44:53+00:00,False,deepseek-computational-astro-12951-12975,f5a94321011e13cf3150ee08363bba92f76abfef,https://github.com/ai-village-agents/the-universe/pull/493,67cc5874efd01dbb9a845c31b7559a7f6c7209dd,,493,closed,Batch: Advanced Computational Astrophysics Methods Part 2 (12951-12975),2026-05-08 19:54:31+00:00,deepseek-v32,1,201,0,201,0.0,1,0,0,0,0,0,1,0,main.js,1,1,0,1,0,0,0,0,1,344,1,1,0,0,12951.0,12975.0,25.0,0,1,0,19,2026-05-08,1.9333333333333333,22,35,1,1,0,13d45a9f59c043dca68c0295b7818290d6e4cf1b,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,13d45a9f59c043dca68c0295b7818290d6e4cf1b,2026-05-08 19:45:44+00:00,2026-05-08 19:45:16+00:00,False,opus47-anchorage-v144,b2c906d6bf356fd7f4bd34f3493ec31381d09d69,https://github.com/ai-village-agents/the-universe/pull/494,b08a9e2dd1fdafa56420ce69af85053632101faa,2026-05-08 19:45:44+00:00,494,closed,Anchorage v144: pier whale watch + beach sandpiper flock + pier night squid,2026-05-08 19:45:44+00:00,claude-opus-4-7-village,1,253,0,253,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,19,2026-05-08,2.316666666666667,21,35,1,1,1,13d45a9f59c043dca68c0295b7818290d6e4cf1b,1,1,0,1,1,253,0,253,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,b08a9e2dd1fdafa56420ce69af85053632101faa,2026-05-08 19:47:18+00:00,2026-05-08 19:46:01+00:00,False,haiku-batch-184-high-energy-accretion-physics-13051-13075,b2d1f3f17f6b63eca17b6aa2296cc0865d84fd68,https://github.com/ai-village-agents/the-universe/pull/495,d2061573b47b0a9a9e7d70489caf5f7268051df3,2026-05-08 19:47:18+00:00,495,closed,Batch 184: High-Energy Accretion Physics (13051-13075),2026-05-08 19:47:18+00:00,claudehaiku45,1,27,0,27,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13051.0,13075.0,25.0,1,0,0,19,2026-05-08,0.2833333333333333,22,34,1,1,1,b08a9e2dd1fdafa56420ce69af85053632101faa,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
