number,git_base_exists,git_head_exists,git_merge_sha_exists,git_merge_base_sha,git_base_is_ancestor_of_head,git_merge_base_is_base,git_commits_behind_base,git_commits_ahead_base,git_files_changed,git_additions,git_deletions,git_changes,git_deletion_ratio,git_filenames,git_touch_main_js,git_touch_config_js,git_touch_anchorage,git_touch_landmark,git_touch_validator,git_added_files,git_modified_files,git_removed_files,git_renamed_or_copied_files,git_base_cosmic_sights,git_head_cosmic_sights,git_cosmic_sights_delta
419,1,1,0,ce5c295a9cc9ca0a3cfd3067127e7de6a812080d,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
420,1,1,1,05da253494b40edb98dd54e9ac4bc9b32674295e,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
421,1,1,0,ce5c295a9cc9ca0a3cfd3067127e7de6a812080d,0,0,1,1,1,1426,230,1656,0.1388888888888889,main.js,1,0,0,0,0,0,1,0,0,,,
422,1,1,0,05da253494b40edb98dd54e9ac4bc9b32674295e,0,0,1,1,1,28,26,54,0.48148148148148145,main.js,1,0,0,0,0,0,1,0,0,,,
423,1,1,1,5ea850e9c869b766d6528d6595b7b637216a41f3,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
424,1,1,1,ccc9550403c14c11a66d034a0cdc439aadb87747,1,1,0,1,1,157,0,157,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
425,1,1,0,d305a242d176c2d644dcd96c4576a6f6bf2c5f86,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
426,1,1,1,fd021d8869c9e9cb74bb2797f3be56cba1820e39,1,1,0,1,1,27,1,28,0.03571428571428571,main.js,1,0,0,0,0,0,1,0,0,,,
427,1,1,1,d305a242d176c2d644dcd96c4576a6f6bf2c5f86,1,1,0,1,1,145,0,145,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
428,1,1,0,d305a242d176c2d644dcd96c4576a6f6bf2c5f86,0,0,1,1,2,26,146,172,0.8488372093023255,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
429,1,1,0,d305a242d176c2d644dcd96c4576a6f6bf2c5f86,0,0,2,1,2,27,171,198,0.8636363636363636,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
430,1,1,1,44c6e48b3eb42f2f0325fea42acb3c616408e76e,1,1,0,1,1,128,0,128,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
431,1,1,1,02904099d5922cc2301db1acd53d4a79c0789732,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
432,1,1,0,02904099d5922cc2301db1acd53d4a79c0789732,0,0,1,1,1,25,26,51,0.5098039215686274,main.js,1,0,0,0,0,0,1,0,0,,,
433,1,1,1,9678764b2508c65767bf42e411320caf070ef246,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
434,1,1,0,9678764b2508c65767bf42e411320caf070ef246,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
435,1,1,0,9678764b2508c65767bf42e411320caf070ef246,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
436,1,1,1,385efaf32a1bc0a63cf843ee744e2e0156d3c0c9,1,1,0,1,1,144,0,144,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
437,1,1,0,9678764b2508c65767bf42e411320caf070ef246,0,0,1,1,1,201,26,227,0.1145374449339207,main.js,1,0,0,0,0,0,1,0,0,,,
438,1,1,0,9678764b2508c65767bf42e411320caf070ef246,0,0,1,1,1,27,26,53,0.49056603773584906,main.js,1,0,0,0,0,0,1,0,0,,,
439,1,1,0,385efaf32a1bc0a63cf843ee744e2e0156d3c0c9,0,0,1,1,2,26,145,171,0.847953216374269,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
440,1,1,1,bb4b221dc470cde466ce3484ffe47d0c3b9bcbf6,1,1,0,1,1,136,0,136,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
441,1,1,0,bb4b221dc470cde466ce3484ffe47d0c3b9bcbf6,0,0,1,1,2,26,137,163,0.8404907975460123,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
442,1,1,0,a578f54faa908a6614dc8f61e172c926ad26eb51,1,1,0,1,1,201,2,203,0.009852216748768473,main.js,1,0,0,0,0,0,1,0,0,,,
443,1,1,0,bb4b221dc470cde466ce3484ffe47d0c3b9bcbf6,0,0,1,1,2,27,136,163,0.8343558282208589,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
444,1,1,1,a578f54faa908a6614dc8f61e172c926ad26eb51,1,1,0,1,1,27,1,28,0.03571428571428571,main.js,1,0,0,0,0,0,1,0,0,,,
445,1,1,1,4f4f2357d8ccffee6eb47149268cfd51dfc2061f,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
446,1,1,1,77f80af2558c99695371eccc2ad8bbc93527a1c8,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
447,1,1,1,60c5805d24796a6653fb2391e8d79f1e97d3354a,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
448,1,1,1,3d4c41ecd1ce596926655202d558571da04a32b3,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
449,1,1,1,3e970198c971b8b7838cd7dbf5f3c18e525efea9,1,1,0,1,1,132,0,132,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
450,1,1,1,80350cc46e9c77811fdf8630bbe1bb1c3978468b,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
451,1,1,0,3e970198c971b8b7838cd7dbf5f3c18e525efea9,1,1,0,1,1,27,1,28,0.03571428571428571,main.js,1,0,0,0,0,0,1,0,0,,,
452,1,1,0,80350cc46e9c77811fdf8630bbe1bb1c3978468b,1,1,0,1,1,127,0,127,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
453,1,1,1,46bb3d191d40fe74582c09a0c5bd7a50a168afee,1,1,0,1,1,144,0,144,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
454,1,1,1,c98417124ccf9ee6d9e67213bfb1a0bfa34d381e,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
455,1,1,0,c98417124ccf9ee6d9e67213bfb1a0bfa34d381e,1,1,0,1,1,127,0,127,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
456,1,1,1,ffc302d7419325965de0ff9390da7731c7cd9ad6,1,1,0,1,1,155,0,155,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
457,1,1,1,3583bd422c421c75986a6185faeff22758b790e0,1,1,0,1,1,27,1,28,0.03571428571428571,main.js,1,0,0,0,0,0,1,0,0,,,
458,1,1,0,3583bd422c421c75986a6185faeff22758b790e0,0,0,1,1,1,150,26,176,0.14772727272727273,main.js,1,0,0,0,0,0,1,0,0,,,
459,1,1,0,3583bd422c421c75986a6185faeff22758b790e0,0,0,1,1,1,127,26,153,0.16993464052287582,main.js,1,0,0,0,0,0,1,0,0,,,
460,1,1,1,be460d12f3ac265a1547ed2c25063e56157720e4,1,1,0,1,1,135,0,135,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
461,1,1,1,3579b1c787c0420c82c0eb6bbb7e87230bbfd986,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
462,1,1,1,758239c9bc556024a15fceb5fbf1d7eed066471d,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
463,1,1,0,3579b1c787c0420c82c0eb6bbb7e87230bbfd986,1,1,0,1,1,127,0,127,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
464,1,1,1,4b7ce2526353e2774aeb2517f1ff2f638bea479b,1,1,0,1,1,142,0,142,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
465,1,1,1,675d991ab95afafe14d96257ef02944da9217cef,1,1,0,2,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
466,1,1,1,e29a1ba2c9f30c39754e8b3ba6967aa3dbe22bcc,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
467,1,1,0,4b7ce2526353e2774aeb2517f1ff2f638bea479b,0,0,1,1,2,27,142,169,0.8402366863905325,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
468,1,1,0,675d991ab95afafe14d96257ef02944da9217cef,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
469,1,1,0,758239c9bc556024a15fceb5fbf1d7eed066471d,0,0,2,1,1,75,177,252,0.7023809523809523,main.js,1,0,0,0,0,0,1,0,0,,,
470,1,1,1,3a6482b9432f05fec3eacabebb7e28970915247a,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
471,1,1,1,989fd983830a2bbffa9c441b83c54cf3a377d784,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
472,1,1,1,4fee415fb2e0d1733c31a20daeee0f89f437470c,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
473,1,1,1,47352c94befb8cf30d2526b74c061be373144837,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
474,1,1,0,82aa4770f1168deef9ef6881c6a482d158c4060f,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
475,1,1,1,82aa4770f1168deef9ef6881c6a482d158c4060f,1,1,0,1,1,219,0,219,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
476,1,1,1,ec2e5224aa5014f62bd92d22425e6f0221ce82af,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
477,1,1,1,408ce6fccc8b6a817174e6c2df766494cd2cf7e4,1,1,0,1,1,219,0,219,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
478,1,1,0,9cf066ee4fb7386f1acc693380f9e4807682ac3f,1,1,0,1,1,202,2,204,0.00980392156862745,main.js,1,0,0,0,0,0,1,0,0,,,
479,1,1,0,0801420deaa5ca7e14f884178e874a65d4b13de2,1,1,0,1,1,27,1,28,0.03571428571428571,main.js,1,0,0,0,0,0,1,0,0,,,
480,1,1,1,0801420deaa5ca7e14f884178e874a65d4b13de2,1,1,0,1,1,185,0,185,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
481,1,1,1,9cf066ee4fb7386f1acc693380f9e4807682ac3f,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
482,1,1,0,0801420deaa5ca7e14f884178e874a65d4b13de2,0,0,6,1,2,326,838,1164,0.7199312714776632,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
483,1,1,1,4ac0fae9b47647e0d44e81b6803bb62d1300d16e,1,1,0,1,1,190,0,190,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
484,1,1,1,f1994336d6fdab4372ba8bfb607df170f765f3ac,1,1,0,1,1,0,25,25,1.0,main.js,1,0,0,0,0,0,1,0,0,,,
485,1,1,0,953217b29bb040fe2a7fd7a20219584f01d9d257,1,1,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,,,
486,1,1,1,953217b29bb040fe2a7fd7a20219584f01d9d257,1,1,0,1,1,235,0,235,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
487,1,1,1,2c2a6f7610de339172443a760ecc85056e9bd73b,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
488,1,1,1,7eb8879e2e4de6b8b877f0482e46e3fc7b077c99,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
489,1,1,0,7eb8879e2e4de6b8b877f0482e46e3fc7b077c99,1,1,0,1,1,151,0,151,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
490,1,1,0,7eb8879e2e4de6b8b877f0482e46e3fc7b077c99,1,1,0,1,1,202,2,204,0.00980392156862745,main.js,1,0,0,0,0,0,1,0,0,,,
491,1,1,1,3de785516fc5476ceb8f25d1049630dbe3c9779c,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
492,1,1,0,3de785516fc5476ceb8f25d1049630dbe3c9779c,0,0,1,1,1,26,200,226,0.8849557522123894,main.js,1,0,0,0,0,0,1,0,0,,,
493,1,1,0,13d45a9f59c043dca68c0295b7818290d6e4cf1b,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
494,1,1,1,13d45a9f59c043dca68c0295b7818290d6e4cf1b,1,1,0,1,1,253,0,253,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
495,1,1,1,b08a9e2dd1fdafa56420ce69af85053632101faa,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
496,1,1,1,c0c8eb24fefff469f44135e7aac8ad45afeb183c,1,1,0,1,1,9,0,9,0.0,validate-universe-source.js,0,0,0,0,0,0,1,0,0,,,
497,1,1,0,b08a9e2dd1fdafa56420ce69af85053632101faa,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
498,1,1,1,d2061573b47b0a9a9e7d70489caf5f7268051df3,1,1,0,1,1,243,0,243,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
499,1,1,0,8bf9cccba1aaa71d8df0b65f2a74c12b10ebfbf2,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
500,1,1,1,8bf9cccba1aaa71d8df0b65f2a74c12b10ebfbf2,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
501,1,1,0,d2061573b47b0a9a9e7d70489caf5f7268051df3,0,0,1,1,2,26,244,270,0.9037037037037037,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
502,1,1,1,c87def64ff8d9edaaee0d44e284f08ccd7f9d578,1,1,0,1,1,205,0,205,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
503,1,1,0,d2061573b47b0a9a9e7d70489caf5f7268051df3,0,0,2,1,2,26,443,469,0.9445628997867804,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
504,1,1,0,c87def64ff8d9edaaee0d44e284f08ccd7f9d578,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
505,1,1,0,c0c8eb24fefff469f44135e7aac8ad45afeb183c,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
506,1,1,1,f1fa018b036644dd73c1030861a1791687a7f1a2,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
507,1,1,0,f1fa018b036644dd73c1030861a1791687a7f1a2,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
508,1,1,1,3a70ca7b80dcacc29f421796eebf6065adccf575,1,1,0,1,1,245,0,245,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
509,1,1,0,c0c8eb24fefff469f44135e7aac8ad45afeb183c,0,0,1,1,2,26,10,36,0.2777777777777778,main.js;validate-universe-source.js,1,0,0,0,0,0,2,0,0,,,
510,1,1,1,4b1c930a5d05773cff8c1d6c88e235d2f8e1c32a,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
511,1,1,0,3a70ca7b80dcacc29f421796eebf6065adccf575,0,0,1,1,2,26,246,272,0.9044117647058824,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
512,1,1,0,3a70ca7b80dcacc29f421796eebf6065adccf575,0,0,1,1,2,26,245,271,0.9040590405904059,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
513,1,1,0,4b1c930a5d05773cff8c1d6c88e235d2f8e1c32a,0,0,1,1,1,202,26,228,0.11403508771929824,main.js,1,0,0,0,0,0,1,0,0,,,
514,1,1,1,f1767f2e366a0b9560e9873c3254b5dd85ebf3ac,1,1,0,1,1,261,0,261,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
515,1,1,0,4b1c930a5d05773cff8c1d6c88e235d2f8e1c32a,0,0,1,1,1,201,25,226,0.11061946902654868,main.js,1,0,0,0,0,0,1,0,0,,,
516,1,1,1,22147aa5cba62f080d2bdf76ba55af5ccb985239,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
517,1,1,1,1ee58951068f639e1b387b55425dafa63da9cc20,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
518,1,1,0,f1767f2e366a0b9560e9873c3254b5dd85ebf3ac,0,0,2,1,2,25,461,486,0.948559670781893,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
519,1,1,1,009508bc9e0e74a763936b741c3b5328daf3ac05,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
520,1,1,0,009508bc9e0e74a763936b741c3b5328daf3ac05,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
521,1,1,1,dd59fcbf0d47b84ca06a3249367237b8ac068ea5,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
522,1,1,0,dd59fcbf0d47b84ca06a3249367237b8ac068ea5,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
523,1,1,0,009508bc9e0e74a763936b741c3b5328daf3ac05,0,0,2,1,1,27,226,253,0.8932806324110671,main.js,1,0,0,0,0,0,1,0,0,,,
524,1,1,0,ec2e5224aa5014f62bd92d22425e6f0221ce82af,0,0,24,1,3,50,3431,3481,0.9856363114047687,landmarks/anchorage.js;main.js;validate-universe-source.js,1,0,1,1,0,0,3,0,0,,,
525,1,1,1,c2c1c4bc63ff926824d6c389348955de5b76b1cb,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
526,1,1,0,dd59fcbf0d47b84ca06a3249367237b8ac068ea5,0,0,1,1,1,26,202,228,0.8859649122807017,main.js,1,0,0,0,0,0,1,0,0,,,
527,1,1,1,c4e0ac112625f445145e006cc55b8816524175cc,1,1,0,1,1,131,0,131,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
528,1,1,1,c15419f707f1ddeae3a1eba307debbfe8269468f,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
529,1,1,0,c15419f707f1ddeae3a1eba307debbfe8269468f,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
530,1,1,0,c4e0ac112625f445145e006cc55b8816524175cc,0,0,1,1,2,26,132,158,0.8354430379746836,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
531,1,1,0,c15419f707f1ddeae3a1eba307debbfe8269468f,0,0,1,1,1,200,26,226,0.11504424778761062,main.js,1,0,0,0,0,0,1,0,0,,,
532,1,1,0,2e1b8382a5dccf5ad18f990f74199f75f81f9d1b,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
533,1,1,0,c15419f707f1ddeae3a1eba307debbfe8269468f,0,0,1,1,1,26,28,54,0.5185185185185185,main.js,1,0,0,0,0,0,1,0,0,,,
534,1,1,1,2e1b8382a5dccf5ad18f990f74199f75f81f9d1b,1,1,0,1,1,114,0,114,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
535,1,1,0,2e1b8382a5dccf5ad18f990f74199f75f81f9d1b,1,1,0,1,1,201,1,202,0.0049504950495049506,main.js,1,0,0,0,0,0,1,0,0,,,
536,1,1,1,76e213e7c914b832a62b013de89400236d85f01c,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
537,1,1,1,6600f7579f0c78c0daebca17c8d61fe408b82e45,1,1,0,1,1,112,0,112,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
538,1,1,0,6600f7579f0c78c0daebca17c8d61fe408b82e45,0,0,2,1,2,25,313,338,0.9260355029585798,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
539,1,1,1,08e7b56b42c101a81f0c30e64ae601c7d910ac4b,1,1,0,1,1,134,0,134,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
540,1,1,1,0b1a0a19572c404d1ca72cf6ffc7b0395742d9ed,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
541,1,1,0,0b1a0a19572c404d1ca72cf6ffc7b0395742d9ed,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
542,1,1,0,6600f7579f0c78c0daebca17c8d61fe408b82e45,0,0,3,1,2,26,513,539,0.9517625231910947,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
543,1,1,0,0b1a0a19572c404d1ca72cf6ffc7b0395742d9ed,0,0,1,1,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,,,
544,1,1,0,ece686f09caf4681c43eb47f7f440ed79fac8fe3,1,1,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,,,
545,1,1,0,0b1a0a19572c404d1ca72cf6ffc7b0395742d9ed,0,0,2,1,2,25,335,360,0.9305555555555556,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
546,1,1,1,ece686f09caf4681c43eb47f7f440ed79fac8fe3,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
547,1,1,1,e8797909b8eacaaa6db77e62663dc2ac628abb1f,1,1,0,1,1,126,0,126,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
548,1,1,0,ece686f09caf4681c43eb47f7f440ed79fac8fe3,0,0,1,1,1,26,28,54,0.5185185185185185,main.js,1,0,0,0,0,0,1,0,0,,,
549,1,1,0,e8797909b8eacaaa6db77e62663dc2ac628abb1f,0,0,1,1,2,28,126,154,0.8181818181818182,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
550,1,1,1,cb86ad2991cb4acc2d0d1644126cea8bed8a3bc4,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
551,1,1,0,cb86ad2991cb4acc2d0d1644126cea8bed8a3bc4,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
552,1,1,1,be5739337e8e640479a89abca230409acabc50ea,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
553,1,1,1,00c3d8e8fdf595150dd240c2d6b6cb884ae90f5f,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
554,1,1,0,00c3d8e8fdf595150dd240c2d6b6cb884ae90f5f,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
555,1,1,0,a76e5bac0f163de75fb7895fbe5fd586c5788d5a,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
556,1,1,1,a76e5bac0f163de75fb7895fbe5fd586c5788d5a,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
557,1,1,0,a76e5bac0f163de75fb7895fbe5fd586c5788d5a,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
558,1,1,1,e7235339efd6107c98e9876e4659b4d45b185846,1,1,0,1,1,340,0,340,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
559,1,1,0,e7235339efd6107c98e9876e4659b4d45b185846,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
560,1,1,0,cb86ad2991cb4acc2d0d1644126cea8bed8a3bc4,0,0,5,1,2,151,744,895,0.8312849162011173,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
561,1,1,0,e7235339efd6107c98e9876e4659b4d45b185846,0,0,1,1,2,26,341,367,0.9291553133514986,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
562,1,1,1,c5ee72e4132158e1632bb3e148bf25338d2432a7,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
563,1,1,0,e7235339efd6107c98e9876e4659b4d45b185846,0,0,1,1,2,26,340,366,0.9289617486338798,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
564,1,1,0,94ad5aa7022a6ff312ba185945363a4b23dbec61,0,0,1,2,2,25,305,330,0.9242424242424242,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
565,1,1,1,94ad5aa7022a6ff312ba185945363a4b23dbec61,1,1,0,1,1,305,0,305,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
566,1,1,1,2437b6b375f8cc9cb9e003b3c190f81f8f0a9b04,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
567,1,1,1,81623bc20001fc4e12c1f63fb2ddd96de45296d6,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
568,1,1,1,36d84506eaabec45774edf04115ee3fccdefd0b4,1,1,0,1,1,286,0,286,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
569,1,1,0,2437b6b375f8cc9cb9e003b3c190f81f8f0a9b04,0,0,2,1,1,26,226,252,0.8968253968253969,main.js,1,0,0,0,0,0,1,0,0,,,
570,1,1,1,df347d4d7dcd09cfffe46eba18df09772d74a5d3,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
571,1,1,0,df347d4d7dcd09cfffe46eba18df09772d74a5d3,0,0,1,1,2,312,201,513,0.391812865497076,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
572,1,1,0,df347d4d7dcd09cfffe46eba18df09772d74a5d3,0,0,1,1,1,25,201,226,0.8893805309734514,main.js,1,0,0,0,0,0,1,0,0,,,
573,1,1,1,cdbb83d5df20eef3be8c1a264ed7b7513a2814aa,1,1,0,1,1,26,1,27,0.037037037037037035,main.js,1,0,0,0,0,0,1,0,0,,,
574,1,1,0,cdbb83d5df20eef3be8c1a264ed7b7513a2814aa,0,0,1,1,1,25,25,50,0.5,main.js,1,0,0,0,0,0,1,0,0,,,
575,1,1,1,c02ceef69002adb58e8a9b307e0fa8282fe6ce89,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
576,1,1,1,9602b76f9c283351b1d23ee3f85d41d19095a019,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
577,1,1,0,cdbb83d5df20eef3be8c1a264ed7b7513a2814aa,0,0,2,1,1,100,176,276,0.6376811594202898,main.js,1,0,0,0,0,0,1,0,0,,,
578,1,1,0,c02ceef69002adb58e8a9b307e0fa8282fe6ce89,0,0,1,1,1,26,202,228,0.8859649122807017,main.js,1,0,0,0,0,0,1,0,0,,,
